3.180560622204551269e+00,9.908804316498661668e-01
3.208958484902806330e+00,9.908804316498661668e-01
3.237356347601061390e+00,9.908804316498660558e-01
3.265754210299316007e+00,9.908804316498660558e-01
3.294152072997571068e+00,9.908804316498661668e-01
3.322549935695826129e+00,9.908804316498662779e-01
3.350947798394080301e+00,9.908804316498661668e-01
3.379345661092335362e+00,9.908804316498661668e-01
3.407743523790590423e+00,9.908804316498661668e-01
3.436141386488845484e+00,9.908804316498661668e-01
3.464539249187100545e+00,9.908804316498661668e-01
3.492937111885355161e+00,9.908804316498662779e-01
3.521334974583610222e+00,9.908804316498661668e-01
3.549732837281865283e+00,9.908804316498661668e-01
3.578130699980119900e+00,9.908804316498661668e-01
3.606528562678374961e+00,9.908804316498661668e-01
3.634926425376630021e+00,9.908804316498661668e-01
3.663324288074885082e+00,9.908804316498661668e-01
3.691722150773140143e+00,9.908804316498661668e-01
3.720120013471394760e+00,9.908804316498661668e-01
3.748517876169649821e+00,9.908804316498662779e-01
3.776915738867904881e+00,9.908804316498661668e-01
3.805313601566159498e+00,9.908804316498660558e-01
3.833711464264414559e+00,9.908804316498662779e-01
3.862109326962669620e+00,9.908804316498661668e-01
3.890507189660924681e+00,9.908804316498662779e-01
3.918905052359179741e+00,9.908804316498662779e-01
3.947302915057433914e+00,9.908804316498661668e-01
3.975700777755688975e+00,9.908804316498662779e-01
4.004098640453944036e+00,9.908804316498662779e-01
4.032496503152199097e+00,9.908804316498662779e-01
4.060894365850453269e+00,9.908804316498663889e-01
4.089292228548709218e+00,9.908804316498662779e-01
4.117690091246963391e+00,9.908804316498661668e-01
4.146087953945219340e+00,9.908804316498662779e-01
4.174485816643473512e+00,9.908804316498662779e-01
4.202883679341728573e+00,9.908804316498662779e-01
4.231281542039983634e+00,9.908804316498662779e-01
4.259679404738237807e+00,9.908804316498662779e-01
4.288077267436492868e+00,9.908804316498662779e-01
4.316475130134747928e+00,9.908804316498660558e-01
4.344872992833002989e+00,9.908804316498662779e-01
4.373270855531258050e+00,9.908804316498662779e-01
4.401668718229513111e+00,9.908804316498661668e-01
4.430066580927768172e+00,9.908804316498660558e-01
4.458464443626023233e+00,9.908804316498661668e-01
4.486862306324277405e+00,9.908804316498660558e-01
4.515260169022532466e+00,9.908804316498659448e-01
4.543658031720787527e+00,9.908804316498659448e-01
4.572055894419042588e+00,9.908804316498657228e-01
4.600453757117297648e+00,9.908804316498660558e-01
4.628851619815551821e+00,9.908804316498658338e-01
4.657249482513806882e+00,9.908804316498659448e-01
4.685647345212061943e+00,9.908804316498659448e-01
4.714045207910317004e+00,9.908804316498657228e-01
4.742443070608572064e+00,9.908804316498660558e-01
4.770840933306827125e+00,9.908804316498658338e-01
4.799238796005082186e+00,9.908804316498657228e-01
4.827636658703337247e+00,9.908804316498658338e-01
4.856034521401591419e+00,9.908804316498660558e-01
4.884432384099846480e+00,9.908804316498660558e-01
4.912830246798101541e+00,9.908804316498658338e-01
4.941228109496355714e+00,9.908804316498660558e-01
4.969625972194611663e+00,9.908804316498660558e-01
4.998023834892865835e+00,9.908804316498658338e-01
5.026421697591121784e+00,9.908804316498661668e-01
5.054819560289375957e+00,9.908804316498661668e-01
5.083217422987631906e+00,9.908804316498661668e-01
5.111615285685886079e+00,9.908804316498661668e-01
5.140013148384140251e+00,9.908804316498661668e-01
5.168411011082395312e+00,9.908804316498661668e-01
5.196808873780650373e+00,9.908804316498661668e-01
5.225206736478905434e+00,9.908804316498660558e-01
5.253604599177160495e+00,9.908804316498660558e-01
5.282002461875415555e+00,9.908804316498660558e-01
5.310400324573670616e+00,9.908804316498659448e-01
5.338798187271924789e+00,9.908804316498659448e-01
5.367196049970179850e+00,9.908804316498660558e-01
5.395593912668434911e+00,9.908804316498659448e-01
5.423991775366689971e+00,9.908804316498659448e-01
5.452389638064945032e+00,9.908804316498659448e-01
5.480787500763200093e+00,9.908804316498659448e-01
5.509185363461455154e+00,9.908804316498658338e-01
5.537583226159710215e+00,9.908804316498658338e-01
5.565981088857965275e+00,9.908804316498659448e-01
5.594378951556219448e+00,9.908804316498659448e-01
5.622776814254474509e+00,9.908804316498661668e-01
5.651174676952729570e+00,9.908804316498662779e-01
5.679572539650984631e+00,9.908804316498662779e-01
5.707970402349239691e+00,9.908804316498662779e-01
5.736368265047494752e+00,9.908804316498662779e-01
5.764766127745749813e+00,9.908804316498662779e-01
5.793163990444003986e+00,9.908804316498661668e-01
5.821561853142258158e+00,9.908804316498661668e-01
5.849959715840514107e+00,9.908804316498661668e-01
5.878357578538768280e+00,9.908804316498661668e-01
5.906755441237024229e+00,9.908804316498660558e-01
5.935153303935278402e+00,9.908804316498660558e-01
5.963551166633534351e+00,9.908804316498660558e-01
5.991949029331788523e+00,9.908804316498661668e-01
6.020346892030044472e+00,9.908804316498660558e-01
6.048744754728297757e+00,9.908804316498660558e-01
6.077142617426552818e+00,9.908804316498660558e-01
6.105540480124807878e+00,9.908804316498660558e-01
6.133938342823062939e+00,9.908804316498659448e-01
6.162336205521318000e+00,9.908804316498660558e-01
6.190734068219573061e+00,9.908804316498658338e-01
6.219131930917828122e+00,9.908804316498660558e-01
6.247529793616082294e+00,9.908804316498661668e-01
6.275927656314337355e+00,9.908804316498662779e-01
6.304325519012592416e+00,9.908804316498662779e-01
6.332723381710847477e+00,9.908804316498661668e-01
6.361121244409102538e+00,9.908804316498662779e-01
6.389519107107357598e+00,9.908804316498661668e-01
6.417916969805612659e+00,9.908804316498661668e-01
6.446314832503867720e+00,9.908804316498662779e-01
6.474712695202122781e+00,9.908804316498660558e-01
6.503110557900376953e+00,9.908804316498660558e-01
6.531508420598632014e+00,9.908804316498660558e-01
6.559906283296887075e+00,9.908804316498660558e-01
6.588304145995142136e+00,9.908804316498660558e-01
6.616702008693397197e+00,9.908804316498658338e-01
6.645099871391652258e+00,9.908804316498660558e-01
6.673497734089907318e+00,9.908804316498662779e-01
6.701895596788160603e+00,9.908804316498662779e-01
6.730293459486416552e+00,9.908804316498662779e-01
6.758691322184670724e+00,9.908804316498661668e-01
6.787089184882926673e+00,9.908804316498660558e-01
6.815487047581180846e+00,9.908804316498660558e-01
6.843884910279436795e+00,9.908804316498663889e-01
6.872282772977690968e+00,9.908804316498662779e-01
6.900680635675946917e+00,9.908804316498662779e-01
6.929078498374201089e+00,9.908804316498661668e-01
6.957476361072455262e+00,9.908804316498657228e-01
6.985874223770710323e+00,9.908804316498657228e-01
7.014272086468965384e+00,9.908804316498660558e-01
7.042669949167220445e+00,9.908804316498661668e-01
7.071067811865475505e+00,9.908804316498659448e-01
